species	length	name
PTET	2	PTETEGNG03077
PTET	152	PTETEGNG03078
PTET	2	PTETEGNG03079
PTET	158	PTETEGNG03080
PTET	461	PTETEGNG03081
PTET	386	PTETEGNG03082
PTET	263	PTETEGNG03083
PTET	12	PTETEGNG03084
PTET	-6	PTETEGNG03085
PTET	19	PTETEGNG03086
PTET	538	PTETEGNG03087
PTET	877	PTETEGNG03088
PTET	715	PTETEGNG03089
PTET	4	PTETEGNG03090
PTET	300	PTETEGNG03091
PTET	9	PTETEGNG03092
PTET	28	PTETEGNG03093
PTET	95	PTETEGNG03094
PTET	64	PTETEGNG03095
PTET	138	PTETEGNG03096
PTET	-35	PTETEGNG03097
PTET	2	PTETEGNG03098
PTET	-104	PTETEGNG03099
PTET	505	PTETEGNG03100
PTET	145	PTETEGNG03101
PTET	189	PTETEGNG03102
PTET	43	PTETEGNG03103
PTET	13	PTETEGNG03104
PTET	679	PTETEGNG03105
PTET	84	PTETEGNG03106
PTET	128	PTETEGNG03107
PTET	290	PTETEGNG03108
PTET	275	PTETEGNG03109
PTET	29	PTETEGNG03110
PTET	95	PTETEGNG03111
PTET	406	PTETEGNG03112
PTET	1053	PTETEGNG03113
PTET	18	PTETEGNG03114
PTET	1179	PTETEGNG03115
PTET	2	PTETEGNG03116
PTET	-27	PTETEGNG03117
PTET	387	PTETEGNG03118
PTET	474	PTETEGNG03119
PTET	140	PTETEGNG03120
PTET	49	PTETEGNG03121
PTET	489	PTETEGNG03122
PTET	27	PTETEGNG03123
PTET	560	PTETEGNG03124
PTET	3	PTETEGNG03125
PTET	3	PTETEGNG03126
PTET	684	PTETEGNG03127
PTET	494	PTETEGNG03128
PTET	-10	PTETEGNG03129
PTET	-25	PTETEGNG03130
PTET	2	PTETEGNG03131
PTET	63	PTETEGNG03132
PTET	78	PTETEGNG03133
PTET	3	PTETEGNG03134
PTET	229	PTETEGNG03135
PTET	458	PTETEGNG03136
PTET	24	PTETEGNG03137
PTET	2	PTETEGNG03138
PTET	2	PTETEGNG03139
PTET	2	PTETEGNG03140
PTET	109	PTETEGNG03141
PTET	3	PTETEGNG03142
PTET	127	PTETEGNG03143
PTET	34	PTETEGNG03144
PTET	17	PTETEGNG03145
PTET	2	PTETEGNG03146
PTET	670	PTETEGNG03147
PTET	983	PTETEGNG03148
PTET	105	PTETEGNG03149
PTET	869	PTETEGNG03150
PTET	4	PTETEGNG03151
PTET	510	PTETEGNG03152
PTET	643	PTETEGNG03153
PTET	1284	PTETEGNG03154
PTET	24	PTETEGNG03155
PTET	564	PTETEGNG03156
PTET	162	PTETEGNG03157
PTET	165	PTETEGNG03158
PTET	144	PTETEGNG03159
PTET	12	PTETEGNG03160
PTET	508	PTETEGNG03161
PTET	2	PTETEGNG03162
PTET	29	PTETEGNG03163
PTET	-7	PTETEGNG03164
PTET	234	PTETEGNG03165
PTET	3	PTETEGNG03166
PTET	29	PTETEGNG03167
PTET	260	PTETEGNG03168
PTET	3	PTETEGNG03169
PTET	-292	PTETEGNG03170
PTET	-8	PTETEGNG03171
PTET	5	PTETEGNG03172
PTET	101	PTETEGNG03173
PTET	2	PTETEGNG03174
PTET	134	PTETEGNG03175
PTET	44	PTETEGNG03176
PTET	2	PTETEGNG03177
PTET	-55	PTETEGNG03178
PTET	23	PTETEGNG03179
PTET	-38	PTETEGNG03180
PTET	2	PTETEGNG03181
PTET	141	PTETEGNG03182
PTET	31	PTETEGNG03183
PTET	-11	PTETEGNG03184
PTET	191	PTETEGNG03185
PTET	237	PTETEGNG03186
PTET	-6	PTETEGNG03187
PTET	18	PTETEGNG03188
PTET	2	PTETEGNG03189
PTET	771	PTETEGNG03190
PTET	980	PTETEGNG03191
PTET	1	PTETEGNG03192
PTET	406	PTETEGNG03193
PTET	1824	PTETEGNG03194
PTET	247	PTETEGNG03195
PTET	706	PTETEGNG03196
PTET	678	PTETEGNG03197
PTET	63	PTETEGNG03198
PTET	547	PTETEGNG03199
PTET	408	PTETEGNG03200
PTET	91	PTETEGNG03201
PTET	3	PTETEGNG03202
PTET	4	PTETEGNG03203
PTET	1428	PTETEGNG03204
PTET	39	PTETEGNG03205
PTET	2	PTETEGNG03206
PTET	56	PTETEGNG03207
PTET	2	PTETEGNG03208
PTET	30	PTETEGNG03209
PTET	373	PTETEGNG03210
PTET	76	PTETEGNG03211
PTET	32	PTETEGNG03212
PTET	188	PTETEGNG03213
PTET	38	PTETEGNG03214
PTET	-60	PTETEGNG03215
PTET	809	PTETEGNG03216
PTET	-18	PTETEGNG03217
PTET	27	PTETEGNG03218
PTET	668	PTETEGNG03219
PTET	299	PTETEGNG03220
PTET	54	PTETEGNG03221
PTET	2	PTETEGNG03222
PTET	343	PTETEGNG03223
PTET	8	PTETEGNG03224
PTET	44	PTETEGNG03225
PTET	63	PTETEGNG03226
PTET	1040	PTETEGNG03227
PTET	-20	PTETEGNG03228
PTET	44	PTETEGNG03229
PTET	708	PTETEGNG03230
PTET	199	PTETEGNG03231
PTET	156	PTETEGNG03232
PTET	459	PTETEGNG00576
PTET	1220	PTETEGNG00577
PTET	119	PTETEGNG00578
PTET	-48	PTETEGNG00579
PTET	77	PTETEGNG00580
PTET	705	PTETEGNG00581
PTET	-29	PTETEGNG00582
PTET	18	PTETEGNG00583
PTET	305	PTETEGNG00584
PTET	750	PTETEGNG00585
PTET	4	PTETEGNG00586
PTET	-14	PTETEGNG00587
PTET	4	PTETEGNG00588
PTET	32	PTETEGNG00589
PTET	207	PTETEGNG00590
PTET	102	PTETEGNG00591
PTET	33	PTETEGNG00592
PTET	17	PTETEGNG00593
PTET	5	PTETEGNG00594
PTET	-1	PTETEGNG00595
PTET	-7	PTETEGNG00596
PTET	168	PTETEGNG00597
PTET	152	PTETEGNG00598
PTET	134	PTETEGNG00599
PTET	100	PTETEGNG00600
PTET	3	PTETEGNG00601
PTET	3	PTETEGNG00602
PTET	3	PTETEGNG00603
PTET	15	PTETEGNG00604
PTET	10	PTETEGNG00605
PTET	591	PTETEGNG00606
PTET	-54	PTETEGNG00607
PTET	145	PTETEGNG00608
PTET	49	PTETEGNG00609
PTET	3	PTETEGNG00610
PTET	-155	PTETEGNG00611
PTET	896	PTETEGNG00612
PTET	38	PTETEGNG00613
PTET	775	PTETEGNG00614
PTET	589	PTETEGNG00615
PTET	3	PTETEGNG00616
PTET	109	PTETEGNG00617
PTET	69	PTETEGNG00618
PTET	267	PTETEGNG00619
PTET	431	PTETEGNG00620
PTET	271	PTETEGNG00621
PTET	270	PTETEGNG00622
PTET	179	PTETEGNG00623
PTET	749	PTETEGNG00624
PTET	1091	PTETEGNG00625
PTET	74	PTETEGNG00626
PTET	263	PTETEGNG00627
PTET	828	PTETEGNG00628
PTET	63	PTETEGNG00629
PTET	365	PTETEGNG00630
PTET	118	PTETEGNG00631
PTET	42	PTETEGNG00632
PTET	3	PTETEGNG00633
PTET	22	PTETEGNG00634
PTET	379	PTETEGNG00635
PTET	45	PTETEGNG00636
PTET	59	PTETEGNG00637
PTET	45	PTETEGNG00638
PTET	342	PTETEGNG00639
PTET	7	PTETEGNG00640
PTET	281	PTETEGNG00641
PTET	487	PTETEGNG00642
PTET	997	PTETEGNG00643
PTET	227	PTETEGNG00644
PTET	69	PTETEGNG00645
PTET	881	PTETEGNG00646
PTET	447	PTETEGNG00647
PTET	39	PTETEGNG00648
PTET	561	PTETEGNG00649
PTET	628	PTETEGNG00650
PTET	1253	PTETEGNG00651
PTET	162	PTETEGNG00652
PTET	132	PTETEGNG00653
PTET	-20	PTETEGNG00654
PTET	25	PTETEGNG00655
PTET	634	PTETEGNG00656
PTET	527	PTETEGNG00657
PTET	-28	PTETEGNG00658
PTET	36	PTETEGNG00659
PTET	185	PTETEGNG00660
PTET	809	PTETEGNG00661
PTET	3	PTETEGNG00662
PTET	29	PTETEGNG00663
PTET	332	PTETEGNG00664
PTET	30	PTETEGNG00665
PTET	237	PTETEGNG00666
PTET	695	PTETEGNG00667
PTET	580	PTETEGNG00668
PTET	505	PTETEGNG00669
PTET	773	PTETEGNG00670
PTET	414	PTETEGNG00671
PTET	1121	PTETEGNG00672
PTET	1051	PTETEGNG00673
PTET	261	PTETEGNG00674
PTET	157	PTETEGNG00675
PTET	103	PTETEGNG00676
PTET	1058	PTETEGNG00677
PTET	965	PTETEGNG00678
PTET	-38	PTETEGNG00679
PTET	3	PTETEGNG00680
PTET	55	PTETEGNG00681
PTET	880	PTETEGNG00682
PTET	810	PTETEGNG00683
PTET	654	PTETEGNG00684
PTET	323	PTETEGNG00685
PTET	2	PTETEGNG00686
PTET	15	PTETEGNG00687
PTET	55	PTETEGNG00688
PTET	461	PTETEGNG00689
PTET	155	PTETEGNG00690
PTET	-10	PTETEGNG00691
PTET	31	PTETEGNG00692
PTET	0	PTETEGNG00693
PTET	23	PTETEGNG00694
PTET	5	PTETEGNG00695
PTET	598	PTETEGNG00696
PTET	611	PTETEGNG00697
PTET	173	PTETEGNG00698
PTET	2	PTETEGNG00699
PTET	192	PTETEGNG00700
PTET	118	PTETEGNG00701
PTET	48	PTETEGNG00702
PTET	240	PTETEGNG00703
PTET	105	PTETEGNG00704
PTET	829	PTETEGNG00705
PTET	106	PTETEGNG00706
PTET	54	PTETEGNG00707
PTET	210	PTETEGNG00708
PTET	1283	PTETEGNG00709
PTET	3	PTETEGNG00710
PTET	-30	PTETEGNG00711
PTET	9	PTETEGNG00712
PTET	31	PTETEGNG00713
PTET	241	PTETEGNG00714
PTET	3	PTETEGNG00715
PTET	60	PTETEGNG00716
PTET	2	PTETEGNG00717
PTET	9	PTETEGNG00718
PTET	2	PTETEGNG00719
PTET	755	PTETEGNG00720
PTET	65	PTETEGNG00721
PTET	5	PTETEGNG00722
PTET	93	PTETEGNG00723
PTET	1466	PTETEGNG00724
PTET	-47	PTETEGNG00725
PTET	9	PTETEGNG00726
PTET	8	PTETEGNG00727
PTET	30	PTETEGNG00728
PTET	71	PTETEGNG00729
PTET	30	PTETEGNG00730
PTET	57	PTETEGNG00731
PTET	3	PTETEGNG00732
PTET	259	PTETEGNG00733
PTET	921	PTETEGNG00734
PTET	55	PTETEGNG00735
PTET	2	PTETEGNG00736
PTET	855	PTETEGNG00737
PTET	2	PTETEGNG00738
PTET	141	PTETEGNG00739
PTET	1	PTETEGNG00740
PTET	18	PTETEGNG00741
PTET	27	PTETEGNG00742
PTET	1081	PTETEGNG00743
PTET	152	PTETEGNG00744
PTET	804	PTETEGNG00745
PTET	-14	PTETEGNG00746
PTET	341	PTETEGNG00747
PTET	9	PTETEGNG00748
PTET	3	PTETEGNG00749
PTET	178	PTETEGNG00750
PTET	691	PTETEGNG00751
PTET	-70	PTETEGNG00752
PTET	149	PTETEGNG00753
PTET	92	PTETEGNG00754
PTET	59	PTETEGNG00755
PTET	213	PTETEGNG00756
PTET	20	PTETEGNG00757
PTET	168	PTETEGNG00758
PTET	-10	PTETEGNG00759
PTET	177	PTETEGNG00760
PTET	130	PTETEGNG00761
PTET	3	PTETEGNG00762
PTET	78	PTETEGNG00763
PTET	1237	PTETEGNG00764
PTET	3	PTETEGNG00765
PTET	2	PTETEGNG00766
PTET	2	PTETEGNG00767
PTET	1040	PTETEGNG00768
PTET	154	PTETEGNG00769
PTET	17	PTETEGNG00770
PTET	896	PTETEGNG00771
PTET	-23	PTETEGNG00772
PTET	548	PTETEGNG00773
PTET	878	PTETEGNG00774
PTET	592	PTETEGNG00775
PTET	16	PTETEGNG00776
PTET	788	PTETEGNG00777
PTET	16	PTETEGNG00778
PTET	204	PTETEGNG00779
PTET	43	PTETEGNG00780
PTET	-30	PTETEGNG00781
PTET	917	PTETEGNG00782
PTET	211	PTETEGNG00783
PTET	2	PTETEGNG00784
PTET	310	PTETEGNG00785
PTET	256	PTETEGNG00786
PTET	104	PTETEGNG00787
PTET	-24	PTETEGNG00788
PTET	831	PTETEGNG00789
PTET	886	PTETEGNG00790
PTET	41	PTETEGNG00791
PTET	134	PTETEGNG00792
PTET	15	PTETEGNG00793
PTET	-26	PTETEGNG00794
PTET	153	PTETEGNG00795
PTET	22	PTETEGNG00796
PTET	98	PTETEGNG00797
PTET	135	PTETEGNG00798
PTET	465	PTETEGNG00799
PTET	43	PTETEGNG00800
PTET	460	PTETEGNG00801
PTET	118	PTETEGNG00802
PTET	101	PTETEGNG00803
PTET	-30	PTETEGNG00804
PTET	555	PTETEGNG00805
PTET	3	PTETEGNG00806
PTET	57	PTETEGNG00807
PTET	3	PTETEGNG00808
PTET	273	PTETEGNG00809
PTET	6	PTETEGNG00810
PTET	3	PTETEGNG00811
PTET	3	PTETEGNG00812
PTET	1720	PTETEGNG00813
PTET	9	PTETEGNG00814
PTET	135	PTETEGNG00815
PTET	23	PTETEGNG00816
PTET	198	PTETEGNG00817
PTET	142	PTETEGNG00818
PTET	2	PTETEGNG00819
PTET	2	PTETEGNG00820
PTET	689	PTETEGNG00821
PTET	-19	PTETEGNG00822
PTET	181	PTETEGNG00823
PTET	621	PTETEGNG00824
PTET	168	PTETEGNG00825
PTET	2	PTETEGNG00826
PTET	-34	PTETEGNG00827
PTET	345	PTETEGNG00828
PTET	3	PTETEGNG00829
PTET	76	PTETEGNG00830
PTET	1	PTETEGNG00831
PTET	-32	PTETEGNG00832
PTET	-11	PTETEGNG00833
PTET	134	PTETEGNG00834
PTET	537	PTETEGNG00835
PTET	-26	PTETEGNG00836
PTET	1217	PTETEGNG00837
PTET	102	PTETEGNG00838
PTET	190	PTETEGNG00839
PTET	2	PTETEGNG00840
PTET	309	PTETEGNG00841
PTET	42	PTETEGNG00842
PTET	268	PTETEGNG00843
PTET	304	PTETEGNG00844
PTET	381	PTETEGNG00845
PTET	526	PTETEGNG00846
PTET	525	PTETEGNG00847
PTET	3	PTETEGNG00848
PTET	11	PTETEGNG00849
PTET	805	PTETEGNG00850
PTET	3	PTETEGNG00851
PTET	69	PTETEGNG00852
PTET	2	PTETEGNG00853
PTET	4	PTETEGNG00854
PTET	58	PTETEGNG00855
PTET	75	PTETEGNG00856
PTET	653	PTETEGNG00857
PTET	33	PTETEGNG00858
PTET	-15	PTETEGNG00859
PTET	17	PTETEGNG00860
PTET	38	PTETEGNG00861
PTET	96	PTETEGNG00862
PTET	10	PTETEGNG00863
PTET	18	PTETEGNG00864
PTET	204	PTETEGNG00865
PTET	831	PTETEGNG00866
PTET	2	PTETEGNG00867
PTET	1046	PTETEGNG00868
PTET	23	PTETEGNG00869
PTET	126	PTETEGNG00870
PTET	514	PTETEGNG00871
PTET	519	PTETEGNG00872
PTET	3	PTETEGNG00873
PTET	50	PTETEGNG00874
PTET	20	PTETEGNG00875
PTET	186	PTETEGNG00876
PTET	88	PTETEGNG00877
PTET	32	PTETEGNG00878
PTET	3	PTETEGNG00879
PTET	485	PTETEGNG00880
PTET	625	PTETEGNG00881
PTET	2	PTETEGNG00882
PTET	590	PTETEGNG00883
PTET	22	PTETEGNG00884
PTET	2	PTETEGNG00885
PTET	140	PTETEGNG00886
PTET	-34	PTETEGNG00887
PTET	3	PTETEGNG00888
PTET	893	PTETEGNG00889
PTET	372	PTETEGNG00890
PTET	1233	PTETEGNG00891
PTET	2	PTETEGNG00892
PTET	554	PTETEGNG00893
PTET	571	PTETEGNG00894
PTET	75	PTETEGNG00895
PTET	4	PTETEGNG00896
PTET	-15	PTETEGNG00897
PTET	2	PTETEGNG00898
PTET	2	PTETEGNG00899
PTET	315	PTETEGNG00900
PTET	10	PTETEGNG00901
PTET	273	PTETEGNG00902
PTET	717	PTETEGNG00903
PTET	-30	PTETEGNG00904
PTET	-10	PTETEGNG00905
PTET	3	PTETEGNG00906
PTET	3	PTETEGNG00907
PTET	171	PTETEGNG00908
PTET	312	PTETEGNG00909
PTET	3	PTETEGNG00910
PTET	5	PTETEGNG00911
PTET	526	PTETEGNG00912
PTET	260	PTETEGNG00913
PTET	36	PTETEGNG00914
PTET	2	PTETEGNG00915
PTET	-37	PTETEGNG00916
PTET	3	PTETEGNG00917
PTET	158	PTETEGNG00918
PTET	544	PTETEGNG00919
PTET	17	PTETEGNG00920
PTET	92	PTETEGNG00921
PTET	382	PTETEGNG00922
PTET	134	PTETEGNG00923
PTET	19	PTETEGNG00924
PTET	31	PTETEGNG00925
PTET	-24	PTETEGNG00926
PTET	465	PTETEGNG00927
PTET	141	PTETEGNG00928
PTET	170	PTETEGNG00929
PTET	158	PTETEGNG00930
PTET	3	PTETEGNG00931
PTET	-32	PTETEGNG00932
PTET	446	PTETEGNG00933
PTET	560	PTETEGNG00934
PTET	175	PTETEGNG00935
PTET	58	PTETEGNG00936
PTET	80	PTETEGNG00937
PTET	69	PTETEGNG00938
PTET	-55	PTETEGNG00939
PTET	66	PTETEGNG00940
PTET	646	PTETEGNG00941
PTET	6	PTETEGNG00942
PTET	934	PTETEGNG00943
PTET	10	PTETEGNG00944
PTET	580	PTETEGNG00945
PTET	3	PTETEGNG00946
PTET	3	PTETEGNG00947
PTET	184	PTETEGNG00948
PTET	452	PTETEGNG00949
PTET	127	PTETEGNG00950
PTET	625	PTETEGNG00951
PTET	514	PTETEGNG00952
PTET	170	PTETEGNG00953
PTET	813	PTETEGNG00954
PTET	1605	PTETEGNG00955
PTET	443	PTETEGNG00956
PTET	48	PTETEGNG00957
PTET	597	PTETEGNG00958
PTET	646	PTETEGNG00959
PTET	1025	PTETEGNG00960
PTET	246	PTETEGNG00961
PTET	-27	PTETEGNG00962
PTET	3	PTETEGNG00963
PTET	1098	PTETEGNG00964
PTET	449	PTETEGNG00965
PTET	139	PTETEGNG00966
PTET	52	PTETEGNG00967
PTET	353	PTETEGNG00968
PTET	114	PTETEGNG00969
PTET	212	PTETEGNG00970
PTET	2	PTETEGNG00971
PTET	235	PTETEGNG00972
PTET	1	PTETEGNG00973
PTET	2	PTETEGNG00974
PTET	109	PTETEGNG00975
PTET	8	PTETEGNG00976
PTET	3	PTETEGNG00977
PTET	3	PTETEGNG00978
PTET	-7	PTETEGNG00979
PTET	325	PTETEGNG00980
PTET	133	PTETEGNG00981
PTET	264	PTETEGNG00982
PTET	209	PTETEGNG00983
PTET	116	PTETEGNG00984
PTET	2	PTETEGNG00985
PTET	-1	PTETEGNG00986
PTET	13	PTETEGNG00987
PTET	-29	PTETEGNG00988
PTET	6626	PTETEGNG06916
PTET	3	PTETEGNG06917
PTET	3	PTETEGNG06918
PTET	340	PTETEGNG06919
PTET	2	PTETEGNG06920
PTET	472	PTETEGNG06921
PTET	606	PTETEGNG06922
PTET	2	PTETEGNG06923
PTET	825	PTETEGNG06924
PTET	-1	PTETEGNG06925
PTET	643	PTETEGNG06926
PTET	391	PTETEGNG06927
PTET	309	PTETEGNG06928
PTET	259	PTETEGNG06929
PTET	-19	PTETEGNG06930
PTET	293	PTETEGNG06931
PTET	47	PTETEGNG06932
PTET	1020	PTETEGNG06933
PTET	224	PTETEGNG06934
PTET	34	PTETEGNG06935
PTET	756	PTETEGNG06936
PTET	7	PTETEGNG06937
PTET	3	PTETEGNG06938
PTET	27	PTETEGNG06939
PTET	89	PTETEGNG06940
PTET	4	PTETEGNG06941
PTET	23	PTETEGNG06942
PTET	13	PTETEGNG06943
PTET	66	PTETEGNG06944
PTET	61	PTETEGNG06945
PTET	65	PTETEGNG06946
PTET	3	PTETEGNG06947
PTET	233	PTETEGNG06948
PTET	3	PTETEGNG06949
PTET	784	PTETEGNG06950
PTET	632	PTETEGNG06951
PTET	-41	PTETEGNG06952
PTET	420	PTETEGNG06953
PTET	517	PTETEGNG06954
PTET	246	PTETEGNG06955
PTET	2	PTETEGNG06956
PTET	768	PTETEGNG06957
PTET	750	PTETEGNG06958
PTET	187	PTETEGNG06959
PTET	1144	PTETEGNG06960
PTET	172	PTETEGNG06961
PTET	140	PTETEGNG06962
PTET	14	PTETEGNG06963
PTET	22	PTETEGNG06964
PTET	262	PTETEGNG06965
PTET	4	PTETEGNG06966
PTET	437	PTETEGNG06967
PTET	616	PTETEGNG06968
PTET	141	PTETEGNG06969
PTET	164	PTETEGNG06970
PTET	178	PTETEGNG06971
PTET	-9	PTETEGNG06972
PTET	511	PTETEGNG06973
PTET	809	PTETEGNG06974
PTET	320	PTETEGNG06975
PTET	3	PTETEGNG06976
PTET	954	PTETEGNG06977
PTET	3	PTETEGNG06978
PTET	98	PTETEGNG06979
PTET	47	PTETEGNG06980
PTET	2	PTETEGNG06981
PTET	81	PTETEGNG06982
PTET	-29	PTETEGNG06983
PTET	3	PTETEGNG06984
PTET	243	PTETEGNG06985
PTET	137	PTETEGNG06986
PTET	72	PTETEGNG06987
PTET	13	PTETEGNG06988
PTET	3	PTETEGNG06989
PTET	17	PTETEGNG06990
PTET	2	PTETEGNG06991
PTET	2	PTETEGNG06992
PTET	287	PTETEGNG06993
PTET	-15	PTETEGNG06994
PTET	37	PTETEGNG06995
PTET	237	PTETEGNG06996
PTET	3	PTETEGNG06997
PTET	415	PTETEGNG06998
PTET	1245	PTETEGNG06999
PTET	165	PTETEGNG07000
PTET	1118	PTETEGNG07001
PTET	765	PTETEGNG07002
PTET	2	PTETEGNG07003
PTET	-135	PTETEGNG07004
PTET	803	PTETEGNG07005
PTET	404	PTETEGNG07006
PTET	116	PTETEGNG07007
PTET	55	PTETEGNG07008
PTET	930	PTETEGNG07009
PTET	287	PTETEGNG07010
PTET	39	PTETEGNG07011
PTET	4	PTETEGNG07012
PTET	409	PTETEGNG07013
PTET	205	PTETEGNG07014
PTET	77	PTETEGNG07015
PTET	14	PTETEGNG07016
PTET	363	PTETEGNG07017
PTET	116	PTETEGNG07018
PTET	95	PTETEGNG07019
PTET	32	PTETEGNG07020
PTET	3	PTETEGNG07021
PTET	126	PTETEGNG07022
PTET	4	PTETEGNG07023
PTET	306	PTETEGNG07024
PTET	592	PTETEGNG07025
PTET	13	PTETEGNG07026
PTET	225	PTETEGNG07027
PTET	86	PTETEGNG07028
PTET	49	PTETEGNG07029
PTET	24	PTETEGNG07030
PTET	47	PTETEGNG07031
PTET	762	PTETEGNG07032
PTET	54	PTETEGNG07033
PTET	382	PTETEGNG07034
PTET	217	PTETEGNG07035
PTET	-73	PTETEGNG07036
PTET	491	PTETEGNG07037
PTET	428	PTETEGNG07038
PTET	44	PTETEGNG07039
PTET	134	PTETEGNG07040
PTET	464	PTETEGNG07041
PTET	310	PTETEGNG07042
PTET	1100	PTETEGNG07043
PTET	-2	PTETEGNG07044
PTET	73	PTETEGNG07045
PTET	93	PTETEGNG07046
PTET	617	PTETEGNG07047
PTET	240	PTETEGNG07048
PTET	20	PTETEGNG07049
PTET	19	PTETEGNG07050
PTET	-44	PTETEGNG07051
PTET	87	PTETEGNG07052
PTET	30	PTETEGNG07053
PTET	2	PTETEGNG07054
PTET	49	PTETEGNG07055
PTET	631	PTETEGNG07056
PTET	437	PTETEGNG07057
PTET	244	PTETEGNG07058
PTET	800	PTETEGNG07059
PTET	2	PTETEGNG07060
PTET	2	PTETEGNG07061
PTET	26	PTETEGNG07062
PTET	129	PTETEGNG07063
PTET	551	PTETEGNG07064
PTET	3	PTETEGNG07065
PTET	48	PTETEGNG07066
PTET	59	PTETEGNG07067
PTET	13	PTETEGNG07068
PTET	150	PTETEGNG07069
PTET	337	PTETEGNG07070
PTET	131	PTETEGNG07071
PTET	61	PTETEGNG07072
PTET	1284	PTETEGNG07073
PTET	645	PTETEGNG07074
PTET	321	PTETEGNG07075
PTET	1059	PTETEGNG07076
PTET	329	PTETEGNG07077
PTET	19	PTETEGNG07078
PTET	-19	PTETEGNG07079
PTET	679	PTETEGNG07080
PTET	3	PTETEGNG07081
PTET	108	PTETEGNG07082
PTET	50	PTETEGNG07083
PTET	273	PTETEGNG07084
PTET	249	PTETEGNG07085
PTET	68	PTETEGNG07086
PTET	1486	PTETEGNG07087
PTET	111	PTETEGNG07088
PTET	6	PTETEGNG07089
PTET	-18	PTETEGNG07090
PTET	305	PTETEGNG07091
PTET	3	PTETEGNG07092
PTET	574	PTETEGNG07093
PTET	376	PTETEGNG07094
PTET	420	PTETEGNG07095
PTET	2	PTETEGNG07096
PTET	62	PTETEGNG07097
PTET	-2	PTETEGNG07098
PTET	282	PTETEGNG07099
PTET	211	PTETEGNG07100
PTET	360	PTETEGNG07101
PTET	135	PTETEGNG07102
PTET	150	PTETEGNG07103
PTET	405	PTETEGNG07104
PTET	627	PTETEGNG07105
PTET	1267	PTETEGNG07106
PTET	206	PTETEGNG07107
PTET	1398	PTETEGNG07108
PTET	2	PTETEGNG07109
PTET	47	PTETEGNG07110
PTET	86	PTETEGNG07111
PTET	19	PTETEGNG07112
PTET	34	PTETEGNG07113
PTET	-27	PTETEGNG07114
PTET	-1	PTETEGNG07115
PTET	2	PTETEGNG07116
PTET	49	PTETEGNG07117
PTET	130	PTETEGNG07118
PTET	166	PTETEGNG07119
PTET	21	PTETEGNG07120
PTET	536	PTETEGNG07121
PTET	916	PTETEGNG07122
PTET	1009	PTETEGNG07123
PTET	72	PTETEGNG07124
PTET	58	PTETEGNG07125
PTET	886	PTETEGNG07126
PTET	184	PTETEGNG07127
PTET	2	PTETEGNG07128
PTET	20	PTETEGNG07129
PTET	381	PTETEGNG07130
PTET	507	PTETEGNG07131
PTET	36	PTETEGNG07132
PTET	1283	PTETEGNG07133
PTET	212	PTETEGNG07134
PTET	424	PTETEGNG07135
PTET	-3	PTETEGNG07136
PTET	68	PTETEGNG07137
PTET	138	PTETEGNG07138
PTET	34	PTETEGNG07139
PTET	-29	PTETEGNG07140
PTET	42	PTETEGNG07141
PTET	126	PTETEGNG07142
PTET	-45	PTETEGNG07143
PTET	756	PTETEGNG07144
PTET	1064	PTETEGNG07145
PTET	463	PTETEGNG07146
PTET	43	PTETEGNG07147
PTET	-31	PTETEGNG07148
PTET	301	PTETEGNG07149
PTET	103	PTETEGNG07150
PTET	756	PTETEGNG07151
PTET	123	PTETEGNG07152
PTET	120	PTETEGNG07153
PTET	61	PTETEGNG07154
PTET	110	PTETEGNG07155
PTET	594	PTETEGNG07156
PTET	96	PTETEGNG07157
PTET	2	PTETEGNG07158
PTET	301	PTETEGNG07159
PTET	357	PTETEGNG07160
PTET	31	PTETEGNG07161
PTET	79	PTETEGNG07162
PTET	473	PTETEGNG07163
PTET	382	PTETEGNG07164
PTET	3	PTETEGNG07165
PTET	2	PTETEGNG07166
PTET	-3	PTETEGNG07167
PTET	3	PTETEGNG07168
PTET	104	PTETEGNG07169
PTET	23	PTETEGNG07170
PTET	158	PTETEGNG07171
PTET	461	PTETEGNG07172
PTET	2	PTETEGNG07173
PTET	800	PTETEGNG07174
PTET	-40	PTETEGNG07175
PTET	477	PTETEGNG07176
PTET	327	PTETEGNG07177
PTET	110	PTETEGNG07178
PTET	181	PTETEGNG07179
PTET	251	PTETEGNG07180
PTET	2	PTETEGNG07181
PTET	27	PTETEGNG07182
PTET	61	PTETEGNG07183
PTET	-23	PTETEGNG07184
PTET	265	PTETEGNG07185
PTET	-26	PTETEGNG07186
PTET	3	PTETEGNG07187
PTET	952	PTETEGNG07188
PTET	69	PTETEGNG07189
PTET	-26	PTETEGNG07190
PTET	13	PTETEGNG07191
PTET	154	PTETEGNG07192
PTET	-5	PTETEGNG07193
PTET	947	PTETEGNG07194
PTET	62	PTETEGNG07195
PTET	100	PTETEGNG07196
PTET	15	PTETEGNG07197
PTET	2	PTETEGNG07198
PTET	88	PTETEGNG07199
PTET	2	PTETEGNG07200
PTET	1953	PTETEGNG07201
PTET	56	PTETEGNG07202
PTET	260	PTETEGNG07203
PTET	55	PTETEGNG07204
PTET	75	PTETEGNG07205
PTET	412	PTETEGNG07206
PTET	414	PTETEGNG07207
PTET	21	PTETEGNG07208
PTET	17	PTETEGNG07209
PTET	-16	PTETEGNG07210
PTET	3	PTETEGNG07211
PTET	26	PTETEGNG07212
PTET	3	PTETEGNG07213
